vp,session,trial_type,trial,freq_log,peak_time_log,peak_amplitude_log,peak_time_log_db,peak_amplitude_log_db,peak_time_log_db_bsl,peak_amplitude_log_db_bsl,freq_lin,peak_time_lin,peak_amplitude_lin,peak_time_lin_db,peak_amplitude_lin_db,peak_time_lin_db_bsl,peak_amplitude_lin_db_bsl
1,8,1,15,8,0.368,7.04310659784824e-05,0.368,-41.5229301452637,0.368,1.76537752151489,8,0.368,7.04310659784824e-05,0.368,-41.5229301452637,0.368,1.76537752151489
1,8,1,16,4,0.376,0.00077856081770733,0.376,-31.0872611999512,0.376,0.754066586494446,4,0.376,0.00077856081770733,0.376,-31.0872611999512,0.376,0.754066586494446
1,8,1,16,4.36203093066103,0.336,0.000667800253722817,0.336,-31.7537441253662,0.336,0.892767608165741,4.5,0.324,0.000636679935269058,0.324,-31.9610176086426,0.324,1.1071560382843
1,8,1,16,4.75682846001088,0.304,0.000585774891078472,0.304,-32.322940826416,0.304,1.63236916065216,5,0.288,0.000540489389095455,0.288,-32.6723709106445,0.288,2.18918752670288
1,8,1,16,5.18735821860404,0.276,0.000505554082337767,0.276,-32.9625015258789,0.276,2.60962796211243,5.5,0.264,0.000444016419351101,0.264,-33.5262069702148,0.264,3.21253943443298
1,8,1,16,5.65685424949238,0.26,0.000412489898735657,0.26,-33.8460884094238,0.26,3.45906829833984,6,0.256,0.000344122963724658,0.256,-34.6332931518555,0.256,3.85727095603943
1,8,1,16,6.16884330163176,0.256,0.000311522249830887,0.256,-35.065788269043,0.256,3.98154401779175,6.5,0.256,0.000251818099059165,0.256,-35.990348815918,0.256,4.10437870025635
1,8,1,16,6.72717132202972,0.256,0.000214652536669746,0.256,-36.6841773986816,0.256,4.10017538070679,7,0.256,0.000174453540239483,0.256,-37.5849456787109,0.256,4.0033016204834
1,8,1,16,7.33603234563737,0.256,0.000131856184452772,0.256,-38.8006134033203,0.256,3.75071954727173,7.5,0.256,0.000113875561510213,0.256,-39.4371147155762,0.256,3.57608461380005
1,8,1,16,8,0.304,7.00035525369458e-05,0.304,-41.5520286560059,0.304,2.84038591384888,8,0.304,7.00035525369458e-05,0.304,-41.5520286560059,0.304,2.84038591384888
1,8,1,17,4,0.456,0.000576375401578844,0.456,-32.4562644958496,0.456,2.73814010620117,4,0.456,0.000576375401578844,0.456,-32.4562644958496,0.456,2.73814010620117
1,8,1,17,4.36203093066103,0.456,0.000304479210171849,0.456,-35.3190002441406,0.456,1.47454285621643,4.5,0.256,0.000244018752709962,0.256,-36.1448822021484,0.256,1.20713627338409
1,8,1,17,4.75682846001088,0.256,0.000282775872619823,0.256,-35.5081672668457,0.256,2.80193948745728,5,0.256,0.000309849419863895,0.256,-35.1091575622559,0.256,4.02778291702271
1,8,1,17,5.18735821860404,0.256,0.000321110564982519,0.256,-34.9509963989258,0.256,4.78163433074951,5.5,0.256,0.000317884201649576,0.256,-34.9895896911621,0.256,5.65459680557251
1,8,1,17,5.65685424949238,0.256,0.000306510250084102,0.256,-35.1457595825195,0.256,5.90502071380615,6,0.256,0.000265551672782749,0.256,-35.7659149169922,0.256,6.01145505905151
1,8,1,17,6.16884330163176,0.256,0.000240815716097131,0.256,-36.1899719238281,0.256,5.85230731964111,6.5,0.456,0.000257459323620424,0.456,-35.9677581787109,0.456,6.43082857131958
1,8,1,17,6.72717132202972,0.456,0.000269460026174784,0.456,-35.7616081237793,0.456,6.78938627243042,7,0.456,0.000275707774562761,0.456,-35.6580200195312,0.456,7.026526927948
1,8,1,17,7.33603234563737,0.456,0.000273827870842069,0.456,-35.6875267028809,0.456,7.14897727966309,7.5,0.456,0.000270025542704388,0.456,-35.7492218017578,0.456,7.17133378982544
1,8,1,17,8,0.456,0.000250758399488404,0.456,-36.0754432678223,0.456,7.17246198654175,8,0.456,0.000250758399488404,0.456,-36.0754432678223,0.456,7.17246198654175
1,8,1,18,4,0.456,7.09159430698492e-05,0.456,-41.5657691955566,0.456,-3.45913815498352,4,0.456,7.09159430698492e-05,0.456,-41.5657691955566,0.456,-3.45913815498352
1,8,1,18,4.36203093066103,0.456,9.15099808480591e-05,0.456,-40.4395904541016,0.456,-2.43256044387817,4.5,0.456,9.71428453340195e-05,0.456,-40.1814842224121,0.456,-2.34087872505188
1,8,1,18,4.75682846001088,0.456,0.000104692349850666,0.456,-39.8645401000977,0.456,-2.34718585014343,5,0.456,0.00010898636537604,0.456,-39.7014389038086,0.456,-2.41274476051331
1,8,1,18,5.18735821860404,0.456,0.000110868168121669,0.456,-39.6369895935059,0.456,-2.44322514533997,5.5,0.456,0.000112080830149353,0.456,-39.6056976318359,0.456,-2.4027533531189
1,8,1,18,5.65685424949238,0.456,0.000112053188786376,0.456,-39.6134033203125,0.456,-2.33274102210999,6,0.456,0.000110944776679389,0.456,-39.6650810241699,0.456,-2.07620096206665
1,8,1,18,6.16884330163176,0.456,0.000109885535493959,0.456,-39.7072067260742,0.456,-1.91293704509735,6.5,0.456,0.000106519946712069,0.456,-39.8363571166992,0.456,-1.57425141334534
1,8,1,18,6.72717132202972,0.456,0.000102914833405521,0.456,-39.9780082702637,0.456,-1.36689615249634,7,0.456,9.68776366789825e-05,0.456,-40.2293739318848,0.456,-1.18969202041626
1,8,1,18,7.33603234563737,0.456,8.6774627561681e-05,0.456,-40.6946144104004,0.456,-1.13317131996155,7.5,0.456,8.08851764304563e-05,0.456,-40.9946670532227,0.456,-1.18553364276886
1,8,1,18,8,0.456,6.04648121225182e-05,0.456,-42.2507781982422,0.456,-1.72454345226288,8,0.456,6.04648121225182e-05,0.456,-42.2507781982422,0.456,-1.72454345226288
1,8,1,19,4,0.456,9.87788225756958e-05,0.456,-40.3500518798828,0.456,-0.849012613296509,4,0.456,9.87788225756958e-05,0.456,-40.3500518798828,0.456,-0.849012613296509
1,8,1,19,4.36203093066103,0.256,6.28946945653297e-05,0.256,-42.0602188110352,0.256,-3.15289926528931,4.5,0.256,5.98558763158508e-05,0.256,-42.2967071533203,0.256,-3.80283689498901
1,8,1,19,4.75682846001088,0.256,5.38580497959629e-05,0.256,-42.8027191162109,0.256,-5.15862798690796,5,0.256,4.90519814775325e-05,0.256,-43.2413063049316,0.256,-6.31259393692017
1,8,1,19,5.18735821860404,0.256,4.56794259662274e-05,0.256,-43.5572128295898,0.256,-7.04679536819458,5.5,0.256,3.91478097299114e-05,0.256,-44.213020324707,0.256,-8.10518455505371
1,8,1,19,5.65685424949238,0.456,4.57375172118191e-05,0.456,-43.7200927734375,0.456,-7.68209743499756,6,0.456,6.36855183984153e-05,0.456,-42.1248321533203,0.456,-5.97924041748047
1,8,1,19,6.16884330163176,0.456,7.40717077860609e-05,0.456,-41.4271621704102,0.456,-5.11963224411011,6.5,0.456,9.52529662754387e-05,0.456,-40.2860336303711,0.456,-3.50194430351257
1,8,1,19,6.72717132202972,0.456,0.000108965636172798,0.456,-39.6816940307617,0.456,-2.47712302207947,7,0.456,0.000122944838949479,0.456,-39.140495300293,0.456,-1.35890507698059
1,8,1,19,7.33603234563737,0.456,0.000134661881020293,0.456,-38.7305488586426,0.456,-0.163450181484222,7.5,0.456,0.000137816125061363,0.456,-38.6245193481445,0.456,0.346290588378906
1,8,1,19,8,0.456,0.000137184004415758,0.456,-38.6325836181641,0.456,1.61655950546265,8,0.456,0.000137184004415758,0.456,-38.6325836181641,0.456,1.61655950546265
1,8,1,20,4,0.456,0.000498010485898703,0.456,-33.0311241149902,0.456,9.02868461608887,4,0.456,0.000498010485898703,0.456,-33.0311241149902,0.456,9.02868461608887
1,8,1,20,4.36203093066103,0.456,0.000364973937394097,0.456,-34.3920745849609,0.456,9.26773738861084,4.5,0.456,0.00031999361817725,0.456,-34.9688758850098,0.456,9.14489269256592
1,8,1,20,4.75682846001088,0.456,0.000247873686021194,0.456,-36.0869903564453,0.456,8.57837390899658,5,0.456,0.000191872735740617,0.456,-37.2022476196289,0.456,7.72223234176636
1,8,1,20,5.18735821860404,0.456,0.000155236673890613,0.456,-38.1198997497559,0.456,6.93329954147339,5.5,0.456,0.000104614104202483,0.456,-39.821834564209,0.456,5.47950506210327
1,8,1,20,5.65685424949238,0.456,8.38361956994049e-05,0.456,-40.7757568359375,0.456,4.69920921325684,6,0.256,7.30042447685264e-05,0.256,-41.8038673400879,0.256,4.16287279129028
1,8,1,20,6.16884330163176,0.256,7.74122454458848e-05,0.256,-41.4744033813477,0.256,4.76443481445312,6.5,0.256,8.61115113366395e-05,0.256,-40.8902435302734,0.256,5.85140132904053
1,8,1,20,6.72717132202972,0.256,9.03897307580337e-05,0.256,-40.6208877563477,0.256,6.38732671737671,7,0.256,9.23305560718291e-05,0.256,-40.4780883789062,0.256,6.72484827041626
1,8,1,20,7.33603234563737,0.256,8.92193929757923e-05,0.256,-40.5840911865234,0.256,6.66911363601685,7.5,0.256,8.56252663652413e-05,0.256,-40.7466697692871,0.256,6.47020626068115
1,8,1,20,8,0.364,6.87983047100715e-05,0.364,-41.6311111450195,0.364,5.34746026992798,8,0.364,6.87983047100715e-05,0.364,-41.6311111450195,0.364,5.34746026992798
1,8,1,21,4,0.256,0.00115431379526854,0.256,-29.4218311309814,0.256,5.37338066101074,4,0.256,0.00115431379526854,0.256,-29.4218311309814,0.256,5.37338066101074
1,8,1,21,4.36203093066103,0.256,0.00095307023730129,0.256,-30.2625255584717,0.256,5.14511156082153,4.5,0.256,0.000863325840327889,0.256,-30.6958847045898,0.256,4.97820949554443
1,8,1,21,4.75682846001088,0.256,0.000689180626068264,0.256,-31.6860427856445,0.256,4.49968481063843,5,0.256,0.000532823847606778,0.256,-32.8250312805176,0.256,3.85623049736023
1,8,1,21,5.18735821860404,0.256,0.000428139959694818,0.256,-33.802791595459,0.256,3.26441431045532,5.5,0.256,0.000293948862235993,0.256,-35.5125579833984,0.256,2.19538283348083
1,8,1,21,5.65685424949238,0.256,0.000245610979618505,0.256,-36.3450355529785,0.256,1.6766060590744,6,0.256,0.000175554072484374,0.256,-37.9160003662109,0.256,0.754410445690155
1,8,1,21,6.16884330163176,0.456,0.000208802608540282,0.456,-36.8374176025391,0.456,2.12542963027954,6.5,0.456,0.000230875957640819,0.456,-36.3995513916016,0.456,3.0697615146637
1,8,1,21,6.72717132202972,0.456,0.00023975053045433,0.456,-36.2332954406738,0.456,3.52703905105591,7,0.456,0.000242599606281146,0.456,-36.1784248352051,0.456,3.8739697933197
1,8,1,21,7.33603234563737,0.456,0.00023432016314473,0.456,-36.3246002197266,0.456,4.02266550064087,7.5,0.456,0.000226012576604262,0.456,-36.4791030883789,0.456,3.99728298187256
1,8,1,21,8,0.456,0.000188123143743724,0.456,-37.2689208984375,0.456,3.60233569145203,8,0.456,0.000188123143743724,0.456,-37.2689208984375,0.456,3.60233569145203
1,8,1,22,4,0.256,0.000325166329275817,0.256,-34.8797149658203,0.256,6.50014066696167,4,0.256,0.000325166329275817,0.256,-34.8797149658203,0.256,6.50014066696167
1,8,1,22,4.36203093066103,0.256,0.000323540472891182,0.256,-34.9026947021484,0.256,6.3317666053772,4.5,0.256,0.000317497819196433,0.256,-34.9852638244629,0.256,6.24447154998779
1,8,1,22,4.75682846001088,0.256,0.000304096582112834,0.256,-35.1739654541016,0.256,6.13597583770752,5,0.256,0.000292588782031089,0.256,-35.3425369262695,0.256,6.13696956634521
1,8,1,22,5.18735821860404,0.256,0.000285641173832119,0.256,-35.4472389221191,0.256,6.21154689788818,5.5,0.256,0.000277099024970084,0.256,-35.5786743164062,0.256,6.45154905319214
1,8,1,22,5.65685424949238,0.256,0.000273316749371588,0.256,-35.6378173828125,0.256,6.60806083679199,6,0.256,0.000262937770457938,0.256,-35.8044891357422,0.256,6.97790431976318
1,8,1,22,6.16884330163176,0.256,0.000255615275818855,0.256,-35.9264450073242,0.256,7.15241003036499,6.5,0.256,0.000235470914049074,0.256,-36.2817497253418,0.256,7.43758821487427
1,8,1,22,6.72717132202972,0.256,0.000217252119909972,0.256,-36.6309051513672,0.256,7.56697654724121,7,0.264,0.000191664395970292,0.264,-37.1749954223633,0.264,7.62729597091675
1,8,1,22,7.33603234563737,0.284,0.000160766430781223,0.284,-37.9386596679688,0.284,7.62610816955566,7.5,0.296,0.000148279883433133,0.296,-38.2903099060059,0.296,7.64201688766479
1,8,1,22,8,0.316,0.000123184436233714,0.316,-39.0960121154785,0.316,7.86884546279907,8,0.316,0.000123184436233714,0.316,-39.0960121154785,0.316,7.86884546279907
1,8,1,23,4,0.256,0.000311064679408446,0.256,-35.0783843994141,0.256,2.42127203941345,4,0.256,0.000311064679408446,0.256,-35.0783843994141,0.256,2.42127203941345
1,8,1,23,4.36203093066103,0.256,0.000300893443636596,0.256,-35.2197799682617,0.256,2.47674584388733,4.5,0.256,0.000294023309834301,0.256,-35.3202056884766,0.256,2.57550024986267
1,8,1,23,4.75682846001088,0.256,0.000275039667030796,0.256,-35.6125259399414,0.256,2.7797315120697,5,0.256,0.000252628931775689,0.256,-35.9885673522949,0.256,2.95202493667603
1,8,1,23,5.18735821860404,0.256,0.000235596366110258,0.256,-36.3018836975098,0.256,3.06441903114319,5.5,0.256,0.000213478357181884,0.256,-36.7567100524902,0.256,3.25275444984436
1,8,1,23,5.65685424949238,0.256,0.000206761586014181,0.256,-36.9103927612305,0.256,3.37543964385986,6,0.256,0.000202682087547146,0.256,-37.0165367126465,0.256,3.77483415603638
1,8,1,23,6.16884330163176,0.256,0.00020503654377535,0.256,-36.965389251709,0.256,4.04224872589111,6.5,0.256,0.000214195271837525,0.256,-36.757453918457,0.256,4.66178321838379
1,8,1,23,6.72717132202972,0.256,0.000221292037167586,0.256,-36.5984077453613,0.256,5.11947870254517,7,0.256,0.000228007644182071,0.256,-36.4490737915039,0.256,5.66332292556763
1,8,1,23,7.33603234563737,0.256,0.000231148311286233,0.256,-36.3723068237305,0.256,6.28591585159302,7.5,0.256,0.000230256147915497,0.256,-36.3837776184082,0.256,6.56220531463623
1,8,1,23,8,0.264,0.000219185079913586,0.264,-36.5933113098145,0.264,7.28498935699463,8,0.264,0.000219185079913586,0.264,-36.5933113098145,0.264,7.28498935699463
1,8,2,1,4,0.256,0.0001664425508352,0.256,-37.7877426147461,0.256,-3.52348613739014,4,0.256,0.0001664425508352,0.256,-37.7877426147461,0.256,-3.52348613739014
1,8,2,1,4.36203093066103,0.26,0.000135549242259003,0.26,-38.679874420166,0.26,-4.08505296707153,4.5,0.264,0.000129783424199559,0.264,-38.8693618774414,0.264,-4.07112312316895
1,8,2,1,4.75682846001088,0.264,0.000125598409795202,0.264,-39.0119247436523,0.264,-3.713698387146,5,0.264,0.000125647813547403,0.264,-39.0106163024902,0.264,-3.10521364212036
1,8,2,1,5.18735821860404,0.26,0.000127300168969668,0.26,-38.9532814025879,0.26,-2.50633239746094,5.5,0.26,0.000129127569380216,0.26,-38.8920288085938,0.26,-1.44125258922577
1,8,2,1,5.65685424949238,0.256,0.000129740219563246,0.256,-38.8707733154297,0.256,-0.890159606933594,6,0.256,0.000126495055155829,0.256,-38.981273651123,0.256,0.151320680975914
1,8,2,1,6.16884330163176,0.256,0.00012280119699426,0.256,-39.1101608276367,0.256,0.555919647216797,6.5,0.256,0.000111670189653523,0.256,-39.5227890014648,0.256,1.05970358848572
1,8,2,1,6.72717132202972,0.256,0.000101557154266629,0.256,-39.9347496032715,0.256,1.14654529094696,7,0.256,8.76500416779891e-05,0.256,-40.5737571716309,0.256,0.955180108547211
1,8,2,1,7.33603234563737,0.256,6.94308109814301e-05,0.256,-41.5850372314453,0.256,0.297462731599808,7.5,0.256,6.06553585384972e-05,0.256,-42.1717109680176,0.256,-0.175047501921654
1,8,2,1,8,0.316,4.56493144156411e-05,0.316,-43.4079132080078,0.316,-1.17789161205292,8,0.316,4.56493144156411e-05,0.316,-43.4079132080078,0.316,-1.17789161205292
1,8,2,2,4,0.456,0.000469740887638181,0.456,-33.3629913330078,0.456,5.30975341796875,4,0.456,0.000469740887638181,0.456,-33.3629913330078,0.456,5.30975341796875
1,8,2,2,4.36203093066103,0.456,0.000325938279274851,0.456,-34.9513626098633,0.456,3.62142848968506,4.5,0.456,0.000274098827503622,0.456,-35.7090797424316,0.456,2.82722949981689
1,8,2,2,4.75682846001088,0.456,0.000189813072211109,0.456,-37.3233947753906,0.456,1.19864642620087,5,0.456,0.000127690320368856,0.456,-39.0730094909668,0.456,-0.483467757701874
1,8,2,2,5.18735821860404,0.256,9.78215830400586e-05,0.256,-40.1326866149902,0.256,-1.44044613838196,5.5,0.256,8.15746607258916e-05,0.256,-40.9686851501465,0.256,-2.03125548362732
1,8,2,2,5.65685424949238,0.256,7.46344958315603e-05,0.256,-41.3955459594727,0.256,-2.31067991256714,6,0.256,6.28134730504826e-05,0.256,-42.2878570556641,0.256,-2.84223031997681
1,8,2,2,6.16884330163176,0.256,5.90623385505751e-05,0.256,-42.6487579345703,0.256,-3.00919318199158,6.5,0.256,5.62903442187235e-05,0.256,-43.0139007568359,0.256,-2.96248984336853
1,8,2,2,6.72717132202972,0.256,5.78881627006922e-05,0.256,-42.9146537780762,0.256,-2.55556106567383,7,0.256,6.30301365163177e-05,0.256,-42.4742164611816,0.256,-1.71860682964325
1,8,2,2,7.33603234563737,0.256,7.27631486370228e-05,0.256,-41.7125511169434,0.256,-0.430942893028259,7.5,0.256,7.82782153692096e-05,0.256,-41.3336601257324,0.256,0.218184694647789
1,8,2,2,8,0.256,9.54273928073235e-05,0.256,-40.3395233154297,0.256,2.0834105014801,8,0.256,9.54273928073235e-05,0.256,-40.3395233154297,0.256,2.0834105014801
1,8,2,3,4,0.456,0.000199309419258498,0.456,-37.0806198120117,0.456,-2.66698360443115,4,0.456,0.000199309419258498,0.456,-37.0806198120117,0.456,-2.66698360443115
1,8,2,3,4.36203093066103,0.456,0.000156161928316578,0.456,-38.1646499633789,0.456,-3.18304944038391,4.5,0.456,0.000140529344207607,0.456,-38.6378746032715,0.456,-3.37996697425842
1,8,2,3,4.75682846001088,0.456,0.000116795767098665,0.456,-39.4714546203613,0.456,-3.60914874076843,5,0.456,0.00010127027053386,0.456,-40.1107864379883,0.456,-3.57456827163696
1,8,2,3,5.18735821860404,0.456,9.31042668526061e-05,0.456,-40.4796142578125,0.456,-3.36556267738342,5.5,0.456,8.43033703858964e-05,0.456,-40.8965072631836,0.456,-2.73014497756958
1,8,2,3,5.65685424949238,0.456,8.12436555861495e-05,0.456,-41.0446739196777,0.456,-2.32082295417786,6,0.456,7.5922354881186e-05,0.456,-41.3120079040527,0.456,-1.33592021465302
1,8,2,3,6.16884330163176,0.456,7.35714711481705e-05,0.456,-41.438346862793,0.456,-0.845077455043793,6.5,0.456,6.89762819092721e-05,0.456,-41.7064170837402,0.456,0.0605646185576916
1,8,2,3,6.72717132202972,0.456,6.572347774636e-05,0.456,-41.9143218994141,0.456,0.602460265159607,7,0.456,6.16791949141771e-05,0.456,-42.1946029663086,0.456,1.12902081012726
1,8,2,3,7.33603234563737,0.456,5.65114169148728e-05,0.456,-42.5905799865723,0.456,1.54163718223572,7.5,0.456,5.39271859452128e-05,0.456,-42.8062553405762,0.456,1.63567090034485
1,8,2,3,8,0.456,4.58902650279924e-05,0.456,-43.5677490234375,0.456,1.47866058349609,8,0.456,4.58902650279924e-05,0.456,-43.5677490234375,0.456,1.47866058349609
1,8,2,4,4,0.456,0.00121887028217316,0.456,-29.1463642120361,0.456,-3.35560846328735,4,0.456,0.00121887028217316,0.456,-29.1463642120361,0.456,-3.35560846328735
1,8,2,4,4.36203093066103,0.456,0.00101153389550745,0.456,-29.9688243865967,0.456,-1.98469138145447,4.5,0.456,0.000950961897615343,0.456,-30.2431449890137,0.456,-1.40444898605347
1,8,2,4,4.75682846001088,0.456,0.000865299603901803,0.456,-30.6640396118164,0.456,-0.289382308721542,5,0.456,0.000809651159215719,0.456,-30.960090637207,0.456,0.706838846206665
1,8,2,4,5.18735821860404,0.456,0.000777745270170271,0.456,-31.1375713348389,0.456,1.3554755449295,5.5,0.456,0.000734658329747617,0.456,-31.3849105834961,0.456,2.10509061813354
1,8,2,4,5.65685424949238,0.456,0.000714294728823006,0.456,-31.5051498413086,0.456,2.32386612892151,6,0.456,0.000666368228849024,0.456,-31.8002910614014,0.456,2.53097796440125
1,8,2,4,6.16884330163176,0.456,0.000639856734778732,0.456,-31.9726295471191,0.456,2.54413986206055,6.5,0.456,0.000581756117753685,0.456,-32.3774337768555,0.456,2.48517870903015
1,8,2,4,6.72717132202972,0.456,0.000538017367944121,0.456,-32.7106781005859,0.456,2.409259557724,7,0.456,0.000482928589917719,0.456,-33.1725692749023,0.456,2.29433226585388
1,8,2,4,7.33603234563737,0.456,0.000414053589338437,0.456,-33.8333625793457,0.456,2.11830806732178,7.5,0.456,0.00038104722625576,0.456,-34.1917190551758,0.456,2.01638698577881
1,8,2,4,8,0.44,0.000294297497021034,0.44,-35.3131484985352,0.44,1.73457860946655,8,0.44,0.000294297497021034,0.44,-35.3131484985352,0.44,1.73457860946655
1,8,2,5,4,0.36,0.000573749246541411,0.36,-32.4129638671875,0.36,0.875322222709656,4,0.36,0.000573749246541411,0.36,-32.4129638671875,0.36,0.875322222709656
1,8,2,5,4.36203093066103,0.356,0.000658611359540373,0.356,-31.8138847351074,0.356,3.2891993522644,4.5,0.356,0.000676960044074804,0.356,-31.6946086883545,0.356,3.96660661697388
1,8,2,5,4.75682846001088,0.344,0.000686149403918535,0.344,-31.6359519958496,0.344,4.81115436553955,5,0.324,0.000667964108288288,0.324,-31.7525539398193,0.324,5.09564876556396
1,8,2,5,5.18735821860404,0.308,0.00064578524325043,0.308,-31.8992385864258,0.308,5.04145050048828,5.5,0.276,0.000612839183304459,0.276,-32.1266822814941,0.276,4.69052600860596
1,8,2,5,5.65685424949238,0.264,0.000599127903115004,0.264,-32.2249984741211,0.264,4.4757080078125,6,0.256,0.000564529618714005,0.256,-32.4844207763672,0.256,4.00507926940918
1,8,2,5,6.16884330163176,0.256,0.000541112676728517,0.256,-32.6699523925781,0.256,3.77623271942139,6.5,0.256,0.000489103724248707,0.256,-33.1127052307129,0.256,3.39759874343872
1,8,2,5,6.72717132202972,0.256,0.000452156207757071,0.256,-33.4565086364746,0.256,3.20954036712646,7,0.256,0.000409206229960546,0.256,-33.8925552368164,0.256,3.0658643245697
1,8,2,5,7.33603234563737,0.256,0.000360625359462574,0.256,-34.4430389404297,0.256,3.00430917739868,7.5,0.256,0.000338997284416109,0.256,-34.7116928100586,0.256,3.01500272750854
1,8,2,5,8,0.256,0.000281412445474416,0.256,-35.5176773071289,0.256,3.17381525039673,8,0.256,0.000281412445474416,0.256,-35.5176773071289,0.256,3.17381525039673
1,8,2,6,4,0.456,0.000333222298650071,0.456,-34.7806282043457,0.456,-1.87194442749023,4,0.456,0.000333222298650071,0.456,-34.7806282043457,0.456,-1.87194442749023
1,8,2,6,4.36203093066103,0.456,0.000328252528561279,0.456,-34.8387641906738,0.456,-1.03262269496918,4.5,0.452,0.00031419942388311,0.452,-35.0279693603516,0.452,-0.83332771062851
1,8,2,6,4.75682846001088,0.412,0.000301964377285913,0.412,-35.2007064819336,0.412,-0.263972282409668,5,0.392,0.000305722787743434,0.392,-35.1473007202148,0.392,0.470190405845642
1,8,2,6,5.18735821860404,0.376,0.000314661330776289,0.376,-35.0220336914062,0.376,1.08307445049286,5.5,0.36,0.000332614115905017,0.36,-34.7812538146973,0.36,2.05232954025269
1,8,2,6,5.65685424949238,0.352,0.000342101353453472,0.352,-34.6590270996094,0.352,2.50542068481445,6,0.34,0.000358432531356812,0.34,-34.4565124511719,0.34,3.38575339317322
1,8,2,6,6.16884330163176,0.336,0.000363350816769525,0.336,-34.3973770141602,0.336,3.77037048339844,6.5,0.328,0.000366875028703362,0.328,-34.355339050293,0.328,4.46280956268311
1,8,2,6,6.72717132202972,0.324,0.000363973958883435,0.324,-34.389778137207,0.324,4.89315366744995,7,0.324,0.000354510062607005,0.324,-34.504508972168,0.324,5.35893583297729
1,8,2,6,7.33603234563737,0.32,0.000337856996338814,0.32,-34.7133255004883,0.32,5.88954162597656,7.5,0.32,0.000327414425555617,0.32,-34.8497695922852,0.32,6.11774206161499
1,8,2,6,8,0.324,0.000290375028271228,0.324,-35.3720779418945,0.324,6.68494653701782,8,0.324,0.000290375028271228,0.324,-35.3720779418945,0.324,6.68494653701782
1,8,2,7,4,0.456,0.00125558511354029,0.456,-29.0122718811035,0.456,8.04128837585449,4,0.456,0.00125558511354029,0.456,-29.0122718811035,0.456,8.04128837585449
1,8,2,7,4.36203093066103,0.456,0.00101264158729464,0.456,-29.9459362030029,0.456,5.81488227844238,4.5,0.456,0.00094816432101652,0.456,-30.2315998077393,0.456,5.19194269180298
1,8,2,7,4.75682846001088,0.456,0.000867925293277949,0.456,-30.616039276123,0.456,4.40636825561523,5,0.456,0.000833416008390486,0.456,-30.7929077148438,0.456,4.09403514862061
1,8,2,7,5.18735821860404,0.456,0.000828384188935161,0.456,-30.819486618042,0.456,4.10109758377075,5.5,0.456,0.000847728631924838,0.456,-30.7191905975342,0.456,4.47373580932617
1,8,2,7,5.65685424949238,0.456,0.000864668865688145,0.456,-30.6331787109375,0.456,4.77832746505737,6,0.456,0.000903243606444448,0.456,-30.4436416625977,0.456,5.58658409118652
1,8,2,7,6.16884330163176,0.456,0.000917685334570706,0.456,-30.3748569488525,0.456,6.0130467414856,6.5,0.456,0.000928153691347688,0.456,-30.3258533477783,0.456,6.83172035217285
1,8,2,7,6.72717132202972,0.456,0.000918518402613699,0.456,-30.3713417053223,0.456,7.34984350204468,7,0.456,0.000888210139237344,0.456,-30.517276763916,0.456,7.90424251556396
1,8,2,7,7.33603234563737,0.456,0.00082623161142692,0.456,-30.8318157196045,0.456,8.47188282012939,7.5,0.456,0.000788274162914604,0.456,-31.0363731384277,0.456,8.7011661529541
1,8,2,7,8,0.456,0.000654690316878259,0.456,-31.8447895050049,0.456,9.20956516265869,8,0.456,0.000654690316878259,0.456,-31.8447895050049,0.456,9.20956516265869
1,8,2,8,4,0.264,0.00123073696158826,0.264,-29.0984268188477,0.264,3.90103578567505,4,0.264,0.00123073696158826,0.264,-29.0984268188477,0.264,3.90103578567505
1,8,2,8,4.36203093066103,0.26,0.000857008679304272,0.26,-30.6701641082764,0.26,2.08374166488647,4.5,0.284,0.000723361968994141,0.284,-31.4064807891846,0.284,1.21122813224792
1,8,2,8,4.75682846001088,0.324,0.000544534646905959,0.324,-32.6401557922363,0.324,-0.194864302873611,5,0.34,0.000448927807155997,0.34,-33.4791831970215,0.34,-1.03037691116333
1,8,2,8,5.18735821860404,0.348,0.000402476987801492,0.348,-33.954174041748,0.348,-1.37901604175568,5.5,0.352,0.000353673647623509,0.352,-34.5155029296875,0.352,-1.51118648052216
1,8,2,8,5.65685424949238,0.356,0.000334261800162494,0.356,-34.7612228393555,0.356,-1.45425009727478,6,0.356,0.00029715194250457,0.356,-35.2716827392578,0.356,-1.146315574646
1,8,2,8,6.16884330163176,0.356,0.000278060702839866,0.356,-35.5598487854004,0.356,-0.970913529396057,6.5,0.36,0.000237246611504816,0.36,-36.2492523193359,0.36,-0.671770215034485
1,8,2,8,6.72717132202972,0.36,0.000208349330932833,0.36,-36.8128623962402,0.36,-0.517486810684204,7,0.36,0.000173740816535428,0.36,-37.6013107299805,0.36,-0.423518300056458
1,8,2,8,7.33603234563737,0.372,0.000133960478706285,0.372,-38.7303848266602,0.372,-0.464500069618225,7.5,0.388,0.000117107090773061,0.388,-39.3144721984863,0.388,-0.526408612728119
1,8,2,8,8,0.424,8.38978885440156e-05,0.424,-40.7630424499512,0.424,-0.455433487892151,8,0.424,8.38978885440156e-05,0.424,-40.7630424499512,0.424,-0.455433487892151
